"id"	"name"	"long"	"lat"	"ville"	"feature"	"value"
"428141439"	"L'Orient d'Or <U+798F><U+6E90><U+4E30>"	2.3454201	48.8739244	"Paris"	"amenity"	"restaurant"
"428143587"	"Happy Nouilles"	2.3550653	48.8645313	"Paris"	"amenity"	"restaurant"
"428145462"	"Reflets du Liban"	2.3531218	48.8627431	"Paris"	"amenity"	"restaurant"
"428145559"	"Iris"	2.352208	48.8628573	"Paris"	"amenity"	"restaurant"
"428145874"	"Pachamanca"	2.3538187	48.8613333	"Paris"	"amenity"	"restaurant"
"428149874"	"Season"	2.3626307	48.8651196	"Paris"	"amenity"	"restaurant"
"428157295"	"La Cantine du Siam"	2.376284	48.8489304	"Paris"	"amenity"	"restaurant"
"428158966"	"Miyako - <U+6545><U+5BAB>"	2.3786885	48.846262	"Paris"	"amenity"	"restaurant"
"428161478"	"Le Petit Bec"	2.3813011	48.8453283	"Paris"	"amenity"	"restaurant"
"428161696"	"Les Délices du Colonel"	2.383368	48.84461	"Paris"	"amenity"	"restaurant"
"428165481"	NA	2.3888781	48.8477398	"Paris"	"amenity"	"restaurant"
"428165688"	"Thaï Kanda"	2.393034	48.8476122	"Paris"	"amenity"	"restaurant"
"428167065"	"Jodhpur Palace"	2.3896839	48.8420168	"Paris"	"amenity"	"restaurant"
"429488766"	"Le Canon des Gobelins"	2.3522749	48.8367142	"Paris"	"amenity"	"restaurant"
"432027232"	"La Tour de Marrakech"	2.3038867	48.7489545	"Paris"	"amenity"	"restaurant"
"432470096"	"Osaka Sushi"	2.3515115	48.8297431	"Paris"	"amenity"	"restaurant"
"433073754"	"Bistrot du Jardin"	2.3441258	48.8617033	"Paris"	"amenity"	"restaurant"
"442545880"	"Siseng"	2.3651243	48.8722393	"Paris"	"amenity"	"restaurant"
"443512892"	NA	2.353231	48.8275755	"Paris"	"amenity"	"restaurant"
"445359813"	NA	2.2664696	48.9180836	"Paris"	"amenity"	"restaurant"
"445648014"	"El Gringo"	2.4341858	48.8451288	"Paris"	"amenity"	"restaurant"
"446773781"	"Le square"	2.3834309	48.8758235	"Paris"	"amenity"	"restaurant"
"446779404"	"Le Faitout"	2.3825637	48.8748569	"Paris"	"amenity"	"restaurant"
"446885300"	"Roméo"	2.2849979	48.8701181	"Paris"	"amenity"	"restaurant"
"447033643"	NA	2.3433434	48.8473878	"Paris"	"amenity"	"restaurant"
"453465989"	"Ty Coz"	2.1948405	48.7974363	"Paris"	"amenity"	"restaurant"
"455553132"	"Megna"	2.4406732	48.8477867	"Paris"	"amenity"	"restaurant"
"457361541"	"R2C Casino Cafét'"	2.2593993	48.7127858	"Paris"	"amenity"	"restaurant"
"460680800"	"Pilou"	2.271758	48.8249899	"Paris"	"amenity"	"restaurant"
"460680812"	"Le Piano d'Issy"	2.2723483	48.8248431	"Paris"	"amenity"	"restaurant"
"460680824"	NA	2.2717121	48.8248279	"Paris"	"amenity"	"restaurant"
"460680837"	"Barock's"	2.272171	48.8251381	"Paris"	"amenity"	"restaurant"
"460680877"	"La Gondola"	2.2735811	48.8239919	"Paris"	"amenity"	"restaurant"
"463711511"	"La famille"	2.3188123	48.8860554	"Paris"	"amenity"	"restaurant"
"466373808"	"Suzette & Sarrasin"	2.4714981	48.8081727	"Paris"	"amenity"	"restaurant"
"466373810"	"Cinq Cents"	2.4713669	48.8079287	"Paris"	"amenity"	"restaurant"
"467120021"	"Viet Siam"	2.3754482	48.8741633	"Paris"	"amenity"	"restaurant"
"467750401"	"Le Patio"	2.2755937	48.827868	"Paris"	"amenity"	"restaurant"
"469084517"	"S'pring"	2.471297	48.809525	"Paris"	"amenity"	"restaurant"
"469128592"	"Les P'tites Indécises"	2.3722308	48.8664641	"Paris"	"amenity"	"restaurant"
"469364973"	"Lê Mai Vietnam"	2.4001628	48.8361883	"Paris"	"amenity"	"restaurant"
"469364976"	"Makoto"	2.399255	48.8361733	"Paris"	"amenity"	"restaurant"
"469974520"	"Capri's"	2.3978609	48.8355057	"Paris"	"amenity"	"restaurant"
"469974776"	"Piccola Italia"	2.3962263	48.838575	"Paris"	"amenity"	"restaurant"
"470820637"	"Shushi Yaki"	2.471412	48.8098618	"Paris"	"amenity"	"restaurant"
"470988485"	"Traiteur Saveur d'Asie"	2.3361132	48.7943531	"Paris"	"amenity"	"restaurant"
"471042291"	"Le Vingtième"	2.4080476	48.8644029	"Paris"	"amenity"	"restaurant"
"471575724"	NA	2.4715809	48.8471578	"Paris"	"amenity"	"restaurant"
"471575725"	NA	2.4706759	48.8468918	"Paris"	"amenity"	"restaurant"
"471575734"	"Balal"	2.4715302	48.846813	"Paris"	"amenity"	"restaurant"
"472015542"	"Hippopotamus"	2.5535188	48.9605995	"Paris"	"amenity"	"restaurant"
"472016514"	"Campanile"	2.5529277	48.96097	"Paris"	"amenity"	"restaurant"
"472351949"	"Le Swann"	2.4056728	48.8361097	"Paris"	"amenity"	"restaurant"
"473423765"	"Chenhu"	2.4866775	48.8051926	"Paris"	"amenity"	"restaurant"
"473827193"	"Le Pataquès"	2.380814	48.8400454	"Paris"	"amenity"	"restaurant"
"473827196"	"Sushi Yuki"	2.3876562	48.8347357	"Paris"	"amenity"	"restaurant"
"473827205"	"Les Spectacles"	2.3803553	48.8394999	"Paris"	"amenity"	"restaurant"
"473827207"	"Hippopotamus"	2.3806346	48.8393205	"Paris"	"amenity"	"restaurant"
"475710753"	"Café de la Pointe"	2.3740096	48.8192778	"Paris"	"amenity"	"restaurant"
"475710755"	"Picado"	2.36784	48.8158069	"Paris"	"amenity"	"restaurant"
"482734863"	"La Causerie"	2.6539912	48.850799	"Paris"	"amenity"	"restaurant"
"486121563"	"L'Aubergeade"	2.3834704	48.8465303	"Paris"	"amenity"	"restaurant"
"486121568"	"Curry villa"	2.3834371	48.8463112	"Paris"	"amenity"	"restaurant"
"489774593"	"La Boussolle"	2.3341886	48.8519093	"Paris"	"amenity"	"restaurant"
"490737598"	"Chez Francis"	2.3018704	48.8650517	"Paris"	"amenity"	"restaurant"
"493729421"	"Le Cachiquet"	2.4024373	48.8396241	"Paris"	"amenity"	"restaurant"
"493761037"	"Marco Polo"	2.3980971	48.8477852	"Paris"	"amenity"	"restaurant"
"493761038"	"Chez Prosper"	2.3983079	48.8485668	"Paris"	"amenity"	"restaurant"
"493870582"	NA	2.3428564	48.8284622	"Paris"	"amenity"	"restaurant"
"494415248"	"Antalya"	2.569308	48.9428177	"Paris"	"amenity"	"restaurant"
"494637303"	"Le Café Chineur"	2.3141252	48.8319371	"Paris"	"amenity"	"restaurant"
"494642390"	"Pizza Nellie"	2.315937	48.8327575	"Paris"	"amenity"	"restaurant"
"494660190"	"Wako"	2.3162946	48.8330455	"Paris"	"amenity"	"restaurant"
"494660394"	"Shiawase"	2.3170528	48.8332491	"Paris"	"amenity"	"restaurant"
"495633106"	"Cobea"	2.3224012	48.8362254	"Paris"	"amenity"	"restaurant"
"495637361"	"Chez Farhat"	2.3224024	48.8364089	"Paris"	"amenity"	"restaurant"
"495667480"	"Casa Dagusto"	2.320014	48.8324709	"Paris"	"amenity"	"restaurant"
"495671857"	"L'Imprévu"	2.3207007	48.8324257	"Paris"	"amenity"	"restaurant"
"495671995"	"La Dordogne"	2.3208037	48.8324031	"Paris"	"amenity"	"restaurant"
"495671997"	"Aux cercles bleus"	2.3209067	48.8323749	"Paris"	"amenity"	"restaurant"
"495985883"	"Au Petit Caporal"	2.4202526	48.8150987	"Paris"	"amenity"	"restaurant"
"495986004"	NA	2.4193447	48.8150194	"Paris"	"amenity"	"restaurant"
"496109850"	"Bai Thong"	2.3722999	48.8514297	"Paris"	"amenity"	"restaurant"
"496109955"	"Loulou de Bastille"	2.382325	48.8544625	"Paris"	"amenity"	"restaurant"
"496110514"	"Le Goyavier"	2.3816053	48.8507756	"Paris"	"amenity"	"restaurant"
"497348562"	"La Galette du Moulin"	2.3374869	48.884085	"Paris"	"amenity"	"restaurant"
"499980286"	"foujita"	2.3328148	48.8663999	"Paris"	"amenity"	"restaurant"
"500255589"	"Casa Naktel"	2.3924117	48.8367172	"Paris"	"amenity"	"restaurant"
"500255592"	"Le Cambodge"	2.3926576	48.8366661	"Paris"	"amenity"	"restaurant"
"500255594"	"Istambul"	2.3933514	48.8366787	"Paris"	"amenity"	"restaurant"
"508588053"	"Royal Montgallet"	2.3892766	48.8432799	"Paris"	"amenity"	"restaurant"
"508588057"	"Toto Sushi"	2.3825955	48.8450336	"Paris"	"amenity"	"restaurant"
"508588068"	"thai time"	2.3826032	48.8453967	"Paris"	"amenity"	"restaurant"
"508588085"	"Les Argentiers"	2.3868537	48.8470342	"Paris"	"amenity"	"restaurant"
"508588090"	"Kanji"	2.3869061	48.8469567	"Paris"	"amenity"	"restaurant"
"508588125"	"Sushi bar"	2.3824558	48.8466891	"Paris"	"amenity"	"restaurant"
"508588144"	NA	2.3797344	48.8508333	"Paris"	"amenity"	"restaurant"
"508588172"	"chez Guan"	2.3783024	48.8494049	"Paris"	"amenity"	"restaurant"
"508588174"	"La Conivence"	2.3766544	48.8481949	"Paris"	"amenity"	"restaurant"
"508588177"	"sardegna Tavola"	2.3767134	48.8482849	"Paris"	"amenity"	"restaurant"
"508597074"	"Le China"	2.37377	48.8499216	"Paris"	"amenity"	"restaurant"
"508597105"	"Les 2 Saveurs"	2.3933509	48.8456109	"Paris"	"amenity"	"restaurant"
"508599773"	"Edo Sushi"	2.3873134	48.8410573	"Paris"	"amenity"	"restaurant"
"512269248"	"Le Pallissy"	2.2212781	48.8522837	"Paris"	"amenity"	"restaurant"
"512269249"	"Le Nouveau Village"	2.2214567	48.8521421	"Paris"	"amenity"	"restaurant"
"524640871"	"Restaurant Sptés"	2.1942758	48.8906694	"Paris"	"amenity"	"restaurant"
"529888306"	"Chez André"	2.3028593	48.8678174	"Paris"	"amenity"	"restaurant"
"530272874"	"I quattro mori"	2.3735429	48.8478582	"Paris"	"amenity"	"restaurant"
"530272875"	"Chez Peppe"	2.3741932	48.8483311	"Paris"	"amenity"	"restaurant"
"530272894"	"La dolce vita"	2.3737111	48.8462275	"Paris"	"amenity"	"restaurant"
"530272903"	"Taverne Karlsbräu"	2.3720988	48.8458407	"Paris"	"amenity"	"restaurant"
"530272904"	"L'Européen"	2.3726478	48.8459184	"Paris"	"amenity"	"restaurant"
"530272907"	"Pizzeria Venezia"	2.3746104	48.8491474	"Paris"	"amenity"	"restaurant"
"530272908"	"Ristorante Pellicano"	2.3725177	48.8471402	"Paris"	"amenity"	"restaurant"
"530272909"	"Le singe à Paris"	2.3747617	48.8490161	"Paris"	"amenity"	"restaurant"
"530272921"	"Ginza"	2.3727405	48.8470772	"Paris"	"amenity"	"restaurant"
"530275195"	"Le Viaduc café"	2.375248	48.8475609	"Paris"	"amenity"	"restaurant"
"530751116"	"Karma"	2.3726034	48.8469814	"Paris"	"amenity"	"restaurant"
"530751158"	"Le Muratti's"	2.3725698	48.8459741	"Paris"	"amenity"	"restaurant"
"530751161"	"Aux cadrans"	2.3730386	48.8459507	"Paris"	"amenity"	"restaurant"
"530878026"	"Fosca'"	2.3718694	48.8458112	"Paris"	"amenity"	"restaurant"
"530880275"	"Brasserie<U+202F>–<U+202F>Pizzeria d’Azur"	2.3718667	48.846474	"Paris"	"amenity"	"restaurant"
"531493783"	"Au couvert d'asie"	2.3762844	48.8501253	"Paris"	"amenity"	"restaurant"
"531496445"	"Queyrelou"	2.3902888	48.8493623	"Paris"	"amenity"	"restaurant"
"531496772"	"Il Far Niente"	2.3908138	48.8489954	"Paris"	"amenity"	"restaurant"
"531497617"	"Paya Thaï Aligre"	2.3788828	48.8497475	"Paris"	"amenity"	"restaurant"
"531501720"	"Restaurant Universitaire"	2.3805349	48.8468146	"Paris"	"amenity"	"restaurant"
"531795728"	"Colbeh"	2.3492264	48.8442266	"Paris"	"amenity"	"restaurant"
"533754009"	"Escale à Saïgon"	2.3347804	48.83102	"Paris"	"amenity"	"restaurant"
"533755374"	"Le Bambou"	2.3624715	48.8252128	"Paris"	"amenity"	"restaurant"
"533755545"	"Pho Hoa Pasteur Saigon"	2.3623868	48.8251313	"Paris"	"amenity"	"restaurant"
"533755584"	"Palais d'Asie"	2.3622623	48.8248667	"Paris"	"amenity"	"restaurant"
"533942277"	"Le Balbuzard Café"	2.359478	48.868785	"Paris"	"amenity"	"restaurant"
"534660995"	"Le soleil de la butte"	2.3452428	48.8865096	"Paris"	"amenity"	"restaurant"
"534895723"	"Le Saigon"	2.3745288	48.8490473	"Paris"	"amenity"	"restaurant"
"534904407"	"Entre les vignes"	2.3753959	48.8462167	"Paris"	"amenity"	"restaurant"
"534905631"	"La valise"	2.3770013	48.8460708	"Paris"	"amenity"	"restaurant"
"534910294"	"Mandarin Diderot"	2.3749747	48.8458391	"Paris"	"amenity"	"restaurant"
"534916265"	"Le Duc de Richelieu"	2.3730534	48.8469247	"Paris"	"amenity"	"restaurant"
"535862612"	"Li Yuan"	2.3708817	48.8472565	"Paris"	"amenity"	"restaurant"
"535863373"	"Le dix-sept"	2.3707631	48.8471819	"Paris"	"amenity"	"restaurant"
"535867999"	"Osaka"	2.3702882	48.846728	"Paris"	"amenity"	"restaurant"
"535875756"	"Café Barjot"	2.3692393	48.8465554	"Paris"	"amenity"	"restaurant"
"535878869"	"Barjot"	2.3689294	48.8463534	"Paris"	"amenity"	"restaurant"
"535936810"	"Eki"	2.3701195	48.8456137	"Paris"	"amenity"	"restaurant"
"535938645"	"Le Paris Lyon"	2.3707747	48.8453198	"Paris"	"amenity"	"restaurant"
"535947357"	"La maison du délice"	2.3704736	48.8457141	"Paris"	"amenity"	"restaurant"
"536515036"	"Le Kaizen"	2.3322906	48.8269211	"Paris"	"amenity"	"restaurant"
"536515303"	"Assanabel"	2.3356659	48.827477	"Paris"	"amenity"	"restaurant"
"537130805"	"Au phare de Sèvres"	2.200232	48.8275107	"Paris"	"amenity"	"restaurant"
"546899181"	"Tableapizza"	2.2063547	48.9493994	"Paris"	"amenity"	"restaurant"
"546945129"	"Les Galopins"	2.2396917	48.8338379	"Paris"	"amenity"	"restaurant"
"548833242"	"Le Bellevue"	2.4227092	48.8670106	"Paris"	"amenity"	"restaurant"
"549908463"	"Buffalo Grill"	2.2029497	48.9597781	"Paris"	"amenity"	"restaurant"
"549908704"	"La Trattoria d'Anna"	2.2047092	48.9603247	"Paris"	"amenity"	"restaurant"
"550510323"	"Le palace d'Asie"	2.3724575	48.7817072	"Paris"	"amenity"	"restaurant"
"553093377"	NA	2.2789496	48.7321233	"Paris"	"amenity"	"restaurant"
"553322988"	"Par Faim d'Arômes"	2.2850018	48.7935808	"Paris"	"amenity"	"restaurant"
"553496973"	"Au Living"	2.2572076	48.7273309	"Paris"	"amenity"	"restaurant"
"555709207"	"Le 61"	2.3820031	48.8905909	"Paris"	"amenity"	"restaurant"
"556432368"	"Zaeka"	2.297369	48.8324911	"Paris"	"amenity"	"restaurant"
"556444230"	"Da Attilio"	2.3021401	48.8342552	"Paris"	"amenity"	"restaurant"
"556461124"	"Le Petit Pan"	2.3058031	48.833199	"Paris"	"amenity"	"restaurant"
"556461131"	"Le Grand Pan"	2.3057247	48.8330642	"Paris"	"amenity"	"restaurant"
"556493746"	"KFC"	2.2962718	48.837025	"Paris"	"amenity"	"restaurant"
"560716656"	NA	2.2059177	48.9484647	"Paris"	"amenity"	"restaurant"
"560716658"	"Courtepaille"	2.2062953	48.9502346	"Paris"	"amenity"	"restaurant"
"560945723"	NA	2.2607095	48.9884611	"Paris"	"amenity"	"restaurant"
"561128954"	"Aux Cent Kilos"	2.3030516	48.8320429	"Paris"	"amenity"	"restaurant"
"568452939"	"Brasserie de l'Ourcq"	2.3792943	48.8920861	"Paris"	"amenity"	"restaurant"
"568453387"	"L'Oriental"	2.379478	48.8922518	"Paris"	"amenity"	"restaurant"
"569754861"	"Le Mona Lisa"	2.2570331	48.9856103	"Paris"	"amenity"	"restaurant"
"571429770"	"La Maffiosa di Termoli"	2.3248422	48.8847672	"Paris"	"amenity"	"restaurant"
"571777498"	"Flunch"	2.3753532	48.6630196	"Paris"	"amenity"	"restaurant"
"574952504"	"Le Grand Chêne"	2.4805745	48.9032181	"Paris"	"amenity"	"restaurant"
"578524343"	"Casa Mia"	2.2587926	48.9886132	"Paris"	"amenity"	"restaurant"
"582743160"	"Okinawa"	2.3041925	48.8567473	"Paris"	"amenity"	"restaurant"
"582743234"	"La maison du sushi"	2.3044115	48.85622	"Paris"	"amenity"	"restaurant"
"582743808"	"Le Bosquet"	2.3045247	48.8560475	"Paris"	"amenity"	"restaurant"
"582745395"	"La fontaine de jade"	2.3047711	48.855529	"Paris"	"amenity"	"restaurant"
"582745476"	"Tina"	2.3054236	48.8555382	"Paris"	"amenity"	"restaurant"
"582746799"	"Nubia"	2.3050099	48.8549906	"Paris"	"amenity"	"restaurant"
"582747740"	"Septième vin"	2.3051304	48.8547805	"Paris"	"amenity"	"restaurant"
"582752854"	"Bleu Basilic"	2.2577989	48.9880072	"Paris"	"amenity"	"restaurant"
"582752880"	"Sushi Lorie"	2.2583498	48.9883631	"Paris"	"amenity"	"restaurant"
"582931079"	"L'Authre Bistro"	2.3484391	48.8487705	"Paris"	"amenity"	"restaurant"
"582931082"	"La Petite Périgourdine"	2.3472494	48.8488367	"Paris"	"amenity"	"restaurant"
"582932088"	"Le Coup de Torchon"	2.3425902	48.8452803	"Paris"	"amenity"	"restaurant"
"583517929"	"La Marquise"	2.3207087	48.8451686	"Paris"	"amenity"	"restaurant"
"586381131"	"Café de L'Est"	2.3585316	48.8759394	"Paris"	"amenity"	"restaurant"
"586471798"	"Flunch"	2.4841804	48.8532082	"Paris"	"amenity"	"restaurant"
"586471799"	"Pizza Paï"	2.4841865	48.8534769	"Paris"	"amenity"	"restaurant"
"589485658"	"Bistrot Paul Bert"	2.3849242	48.852223	"Paris"	"amenity"	"restaurant"
"589485674"	"Les Funambules"	2.3842956	48.8510651	"Paris"	"amenity"	"restaurant"
"589485677"	"Mme Shawn"	2.3847726	48.8525445	"Paris"	"amenity"	"restaurant"
"589495703"	NA	2.3838856	48.8452457	"Paris"	"amenity"	"restaurant"
"595475913"	"Le Bœuf Grillé"	2.3622896	48.823978	"Paris"	"amenity"	"restaurant"
"595485037"	"Chez César"	2.3525786	48.8368051	"Paris"	"amenity"	"restaurant"
"596648220"	"Melting pot"	2.2831717	48.904971	"Paris"	"amenity"	"restaurant"
"596660811"	"Le Latina"	2.282169	48.9057745	"Paris"	"amenity"	"restaurant"
"596686329"	"New Mumtaz Restaurant Indien"	2.2824097	48.9070216	"Paris"	"amenity"	"restaurant"
"597265141"	"Charlot Roi des Coquillages"	2.328452	48.883633	"Paris"	"amenity"	"restaurant"
"597294940"	"Carré Caron"	2.2847408	48.9083872	"Paris"	"amenity"	"restaurant"
"597414115"	"Le Siècle"	2.3062883	48.8718006	"Paris"	"amenity"	"restaurant"
"597489193"	"Le Toro"	2.2571229	48.9894781	"Paris"	"amenity"	"restaurant"
"597841835"	"Délice d'or"	2.4041332	48.8524629	"Paris"	"amenity"	"restaurant"
"599513428"	"Caffé Vito"	2.354676	48.8576438	"Paris"	"amenity"	"restaurant"
"599513446"	"Chez Tsou"	2.3547383	48.8577293	"Paris"	"amenity"	"restaurant"
"599513479"	"Le Pain Quotidien"	2.3549208	48.8578549	"Paris"	"amenity"	"restaurant"
"608636520"	"La-bas"	2.3920226	48.8072563	"Paris"	"amenity"	"restaurant"
"608636603"	"Le Pretext"	2.3913872	48.8074227	"Paris"	"amenity"	"restaurant"
"609099358"	"La Piazza"	2.306018	48.8343459	"Paris"	"amenity"	"restaurant"
"609206528"	NA	2.3935686	48.834385	"Paris"	"amenity"	"restaurant"
"609212542"	"Chai 33"	2.386445	48.8331731	"Paris"	"amenity"	"restaurant"
"609212545"	"Hippopotamus"	2.3862477	48.8330278	"Paris"	"amenity"	"restaurant"
"613219963"	"Ouad Souss"	2.2544975	48.995299	"Paris"	"amenity"	"restaurant"
"613804447"	"Crous"	2.585932	48.8425809	"Paris"	"amenity"	"restaurant"
"614319063"	"Chez Marco"	2.3072	48.8135264	"Paris"	"amenity"	"restaurant"
"614319066"	"Jardin d'Asie"	2.3008926	48.8124084	"Paris"	"amenity"	"restaurant"
"615054210"	"Le Poncelet"	2.2995227	48.8803159	"Paris"	"amenity"	"restaurant"
"616336707"	"Hui Huang"	2.4547916	48.7074322	"Paris"	"amenity"	"restaurant"
"616519184"	"L'Atelier"	2.4651555	48.7106585	"Paris"	"amenity"	"restaurant"
"616522120"	NA	2.4666752	48.7007837	"Paris"	"amenity"	"restaurant"
"616522680"	"Pizza Mona Lisa"	2.4777903	48.6939218	"Paris"	"amenity"	"restaurant"
"616949403"	NA	2.2981439	48.8092129	"Paris"	"amenity"	"restaurant"
"617047054"	"Sukoshi"	2.3635033	48.8330119	"Paris"	"amenity"	"restaurant"
"617047055"	"Nouveau Village Tao Tao"	2.3612312	48.83228	"Paris"	"amenity"	"restaurant"
"617287935"	"Phò"	2.3590298	48.8321701	"Paris"	"amenity"	"restaurant"
"617815597"	"Assis, au neuf"	2.35821	48.8319327	"Paris"	"amenity"	"restaurant"
"617824193"	"Le Physalis"	2.3227838	48.8182874	"Paris"	"amenity"	"restaurant"
"617827763"	"Higuma"	2.3347841	48.8633934	"Paris"	"amenity"	"restaurant"
"618269039"	"Traiteur Asiatique"	2.3614982	48.8330825	"Paris"	"amenity"	"restaurant"
"619967606"	"Le Petit Village"	2.3562054	48.8332794	"Paris"	"amenity"	"restaurant"
"620894706"	"Lefty"	2.3411912	48.8707741	"Paris"	"amenity"	"restaurant"
"620894713"	"Tenzin Cuisine Tibétaine"	2.341453	48.8709326	"Paris"	"amenity"	"restaurant"
"620894739"	"Aux bon petit plats"	2.3420906	48.8705661	"Paris"	"amenity"	"restaurant"
"620894900"	"Players Bar"	2.3427566	48.8709334	"Paris"	"amenity"	"restaurant"
"622205225"	"Monte Cassino"	2.3546768	48.8321364	"Paris"	"amenity"	"restaurant"
"622303213"	"Watt"	2.3448117	48.8505149	"Paris"	"amenity"	"restaurant"
"622303216"	"El Sol y la Luna"	2.3459712	48.8513045	"Paris"	"amenity"	"restaurant"
"624471692"	"L'Oraziano"	2.3589131	48.8355997	"Paris"	"amenity"	"restaurant"
"624471708"	"Top Pizza"	2.3587223	48.8353091	"Paris"	"amenity"	"restaurant"
"626580865"	"Paris-Hanoï"	2.3799147	48.8534095	"Paris"	"amenity"	"restaurant"
"626585221"	"Krung Thep"	2.3823271	48.8723362	"Paris"	"amenity"	"restaurant"
"626591644"	"Lao Lane Xang"	2.3614279	48.8253135	"Paris"	"amenity"	"restaurant"
"626614315"	"Aki"	2.3353287	48.8661377	"Paris"	"amenity"	"restaurant"
"627632679"	"Mikisushi"	2.1953445	48.8915447	"Paris"	"amenity"	"restaurant"
"627662803"	"Au Petit Thaï"	2.1961982	48.8929174	"Paris"	"amenity"	"restaurant"
"628397021"	"Domino's Pizza"	2.1957303	48.8937068	"Paris"	"amenity"	"restaurant"
"629688275"	"Chez Eusebio"	2.3269257	48.8871654	"Paris"	"amenity"	"restaurant"
"629702270"	"Wassana"	2.3270688	48.8861847	"Paris"	"amenity"	"restaurant"
"629889369"	"Village Russe"	2.3712618	48.8392195	"Paris"	"amenity"	"restaurant"
"630397854"	"Restorante Verdi"	2.3587424	48.8321878	"Paris"	"amenity"	"restaurant"
"631754392"	"L'Inédit Café"	2.3917674	48.8375203	"Paris"	"amenity"	"restaurant"
"632962178"	"Le 7 à Issy"	2.2743613	48.8276851	"Paris"	"amenity"	"restaurant"
"632962185"	"L'Harissa"	2.2780489	48.8260423	"Paris"	"amenity"	"restaurant"
"632962269"	"Okayama"	2.2831354	48.8294115	"Paris"	"amenity"	"restaurant"
"632962348"	"Sushiken"	2.2833908	48.8295798	"Paris"	"amenity"	"restaurant"
"633786595"	NA	2.1939605	48.9030662	"Paris"	"amenity"	"restaurant"
"637464397"	"Le Nagoya"	2.3319166	48.9054635	"Paris"	"amenity"	"restaurant"
"637464406"	"L'Avenue"	2.3292183	48.8974129	"Paris"	"amenity"	"restaurant"
"637464447"	"L'Oasis"	2.3305648	48.9026144	"Paris"	"amenity"	"restaurant"
"638345852"	"Le Café de Paris"	2.337574	48.853884	"Paris"	"amenity"	"restaurant"
"639619634"	"Pizza Prima"	2.3258578	48.8188024	"Paris"	"amenity"	"restaurant"
"640569421"	"Restaurant Mesopotamie"	2.194908	48.8909701	"Paris"	"amenity"	"restaurant"
"640586898"	"Planet Sushi"	2.1959245	48.8922175	"Paris"	"amenity"	"restaurant"
"640594144"	"Guangyan"	2.1968292	48.8899954	"Paris"	"amenity"	"restaurant"
"640596152"	"Pizza de la Place"	2.1975009	48.8900097	"Paris"	"amenity"	"restaurant"
"640616937"	"Creperie du Centre"	2.197662	48.8899068	"Paris"	"amenity"	"restaurant"
"640684695"	NA	2.2032429	48.8892398	"Paris"	"amenity"	"restaurant"
"648530137"	"Délices de Nanterre"	2.1959317	48.8947821	"Paris"	"amenity"	"restaurant"
"648594529"	"Crêperie des Korrigans"	2.2021566	48.8920639	"Paris"	"amenity"	"restaurant"
"648693411"	"Chez Cochon"	2.2301453	48.9034662	"Paris"	"amenity"	"restaurant"
"650951924"	"Restaurant Franco Portugais"	2.1960126	48.8897879	"Paris"	"amenity"	"restaurant"
"651533396"	"Sushi Tokyo"	2.3825494	48.8830692	"Paris"	"amenity"	"restaurant"
"651533421"	"Pizzeria végétarienne"	2.3840684	48.8839003	"Paris"	"amenity"	"restaurant"
"653366336"	"Regalia"	2.2775704	48.8459719	"Paris"	"amenity"	"restaurant"
"654051515"	"Dolce Vita"	2.2835276	48.8296783	"Paris"	"amenity"	"restaurant"
"654051520"	"L'Olivier"	2.2838334	48.829884	"Paris"	"amenity"	"restaurant"
"654051528"	"Le Lys du Soleil"	2.2839684	48.8299748	"Paris"	"amenity"	"restaurant"
"654051532"	"Shoka"	2.284575	48.8298615	"Paris"	"amenity"	"restaurant"
"658054564"	"Hogara"	2.3150247	48.7824245	"Paris"	"amenity"	"restaurant"
"658602366"	"Da'Cinzia Pizza"	2.1971701	48.8903444	"Paris"	"amenity"	"restaurant"
"658959582"	"Saveurs Végét'halles"	2.3454975	48.8605714	"Paris"	"amenity"	"restaurant"
"661085724"	"Vivaldi"	2.5034472	48.8434402	"Paris"	"amenity"	"restaurant"
"661136640"	"Les Petits Plats"	2.322275	48.8286167	"Paris"	"amenity"	"restaurant"
"661136641"	"Le grand comptoir"	2.3226894	48.8291859	"Paris"	"amenity"	"restaurant"
"661987190"	"Pizza Maestro"	2.1932304	48.8910374	"Paris"	"amenity"	"restaurant"
"661987196"	"Restaurant Libanais"	2.1926675	48.8912251	"Paris"	"amenity"	"restaurant"
"661987197"	"Royal Nanterre"	2.1956394	48.8927108	"Paris"	"amenity"	"restaurant"
"662753459"	"Le Pavé"	2.3498178	48.8590672	"Paris"	"amenity"	"restaurant"
"663314810"	"La Rimaudière"	2.3394255	48.8768016	"Paris"	"amenity"	"restaurant"
"664200587"	NA	2.1986468	48.9955369	"Paris"	"amenity"	"restaurant"
"664266313"	"FIAP"	2.3381265	48.8305262	"Paris"	"amenity"	"restaurant"
"666476157"	"Le Maguey"	2.3775378	48.8475509	"Paris"	"amenity"	"restaurant"
"667281515"	NA	2.3756094	48.8671282	"Paris"	"amenity"	"restaurant"
"667304728"	"Khun Akorn"	2.3981379	48.8496002	"Paris"	"amenity"	"restaurant"
"667304738"	"Café Titon"	2.386422	48.8528829	"Paris"	"amenity"	"restaurant"
"667304743"	"La porte"	2.3745559	48.8530453	"Paris"	"amenity"	"restaurant"
"667305408"	"Le Bristrot ZEN"	2.3993213	48.8517234	"Paris"	"amenity"	"restaurant"
